subq_label,subjCode,response,response_noStopWords,count_wordsNounAdjAdvNum,count_wordsNounAdjAdvNum_noStop
Geometry-axialsymmetry-randomaxis (30),gvi_engDescr_119,not symmetrical,symmetrical,"2, 0, 1, 1, 0","1, 0, 1, 0, 0"
Geometry-axialsymmetry-randomaxis (30),gvi_engDescr_123,"No easy line of reflection, not as easily mirrored",easy line reflection easily mirrored,"9, 2, 1, 2, 0","5, 2, 1, 1, 0"
Geometry-axialsymmetry-randomaxis (30),gvi_engDescr_128,Less symmetrical,less symmetrical,"2, 0, 1, 0, 0","2, 0, 1, 1, 0"
Geometry-axialsymmetry-randomaxis (30),gvi_engDescr_132,Not symmetrical,symmetrical,"2, 0, 1, 1, 0","1, 0, 1, 0, 0"
Geometry-axialsymmetry-randomaxis (30),gvi_engDescr_112,not symmetric,symmetric,"2, 0, 1, 1, 0","1, 1, 0, 0, 0"
Geometry-axialsymmetry-randomaxis (30),gvi_engDescr_118,asymmetrical,asymmetrical,"1, 0, 1, 0, 0","1, 0, 1, 0, 0"
Geometry-axialsymmetry-randomaxis (30),gvi_engDescr_124,odd looking,odd looking,"2, 0, 1, 0, 0","2, 0, 1, 0, 0"
Geometry-axialsymmetry-randomaxis (30),gvi_engDescr_127,Not symmetrical,symmetrical,"2, 0, 1, 1, 0","1, 0, 1, 0, 0"
Geometry-axialsymmetry-randomaxis (30),gvi_engDescr_130,asymetrical,asymetrical,"1, 0, 1, 0, 0","1, 0, 1, 0, 0"
Geometry-axialsymmetry-randomaxis (30),gvi_engDescr_115,shape,shape,"1, 1, 0, 0, 0","1, 1, 0, 0, 0"
Geometry-axialsymmetry-randomaxis (30),gvi_engDescr_116,other shapes would be symmetrical if folded over a line,shapes would symmetrical folded line,"10, 2, 2, 0, 0","5, 2, 1, 0, 0"
Geometry-axialsymmetry-randomaxis (30),gvi_engDescr_121,Shape unbalanced,shape unbalanced,"2, 1, 0, 0, 0","2, 1, 0, 0, 0"
Geometry-axialsymmetry-randomaxis (30),gvi_engDescr_125,not symmetric,symmetric,"2, 0, 1, 1, 0","1, 1, 0, 0, 0"
Geometry-axialsymmetry-randomaxis (30),gvi_engDescr_129,not sure,sure,"2, 0, 1, 1, 0","1, 1, 0, 0, 0"
Geometry-axialsymmetry-randomaxis (30),gvi_engDescr_133,"asymmetrical, unlike others",asymmetrical unlike others,"3, 1, 1, 0, 0","3, 1, 1, 0, 0"
Geometry-axialsymmetry-randomaxis (30),gvi_engDescr_114,More jagged. Not as clean of a pattern,jagged clean pattern,"8, 3, 0, 2, 0","3, 2, 1, 0, 0"
Geometry-axialsymmetry-randomaxis (30),gvi_engDescr_117,reflection not parallel,reflection parallel,"3, 1, 1, 1, 0","2, 2, 0, 0, 0"
Geometry-axialsymmetry-randomaxis (30),gvi_engDescr_120,Stretched out points.,stretched points,"3, 1, 0, 1, 0","2, 1, 0, 0, 0"
Geometry-axialsymmetry-randomaxis (30),gvi_engDescr_122,not stacked,stacked,"2, 0, 0, 1, 0","1, 0, 0, 0, 0"
Geometry-axialsymmetry-randomaxis (30),gvi_engDescr_126,not symmetric,symmetric,"2, 0, 1, 1, 0","1, 1, 0, 0, 0"
Geometry-axialsymmetry-randomaxis (30),gvi_engDescr_131,shape,shape,"1, 1, 0, 0, 0","1, 1, 0, 0, 0"
Transformation-translation (31),gvi_engDescr_110,this can not be flipped over a line to make the shapes be in the same place,flipped line make shapes place,"17, 3, 1, 1, 0","5, 3, 1, 0, 0"
Transformation-translation (31),gvi_engDescr_113,Triangle not parallel to each other,triangle parallel,"6, 0, 1, 2, 0","2, 2, 0, 0, 0"
Transformation-translation (31),gvi_engDescr_119,rotated shapes,rotated shapes,"2, 1, 0, 0, 0","2, 1, 0, 0, 0"
Transformation-translation (31),gvi_engDescr_123,Triangles not facing same direction,triangles facing direction,"5, 2, 1, 1, 0","3, 2, 0, 0, 0"
Transformation-translation (31),gvi_engDescr_128,direction they are pointing,direction pointing,"4, 1, 0, 0, 0","2, 1, 0, 0, 0"
Transformation-translation (31),gvi_engDescr_132,Not in alignment with other shape,alignment shape,"6, 2, 1, 1, 0","2, 2, 0, 0, 0"
Transformation-translation (31),gvi_engDescr_112,different orientation,different orientation,"2, 1, 1, 0, 0","2, 1, 1, 0, 0"
Transformation-translation (31),gvi_engDescr_118,shapes oriented in different direction,shapes oriented different direction,"5, 2, 1, 0, 0","4, 2, 1, 0, 0"
Transformation-translation (31),gvi_engDescr_124,are not set up same as the others,set others,"8, 1, 1, 2, 0","2, 2, 0, 0, 0"
Transformation-translation (31),gvi_engDescr_127,Different Directions,different directions,"2, 1, 1, 0, 0","2, 1, 1, 0, 0"
Transformation-translation (31),gvi_engDescr_130,triangles are not lined up,triangles lined,"5, 1, 0, 2, 0","2, 1, 0, 0, 0"
Transformation-translation (31),gvi_engDescr_115,Symmetric,symmetric,"1, 0, 1, 0, 0","1, 1, 0, 0, 0"
Transformation-translation (31),gvi_engDescr_116,not facing same direction,facing direction,"4, 1, 1, 1, 0","2, 1, 0, 0, 0"
Transformation-translation (31),gvi_engDescr_121,Not in the same direction,direction,"5, 1, 1, 1, 0","1, 1, 0, 0, 0"
Transformation-translation (31),gvi_engDescr_125,not two similar shapes,two similar shapes,"4, 1, 1, 1, 1","3, 1, 1, 0, 1"
Transformation-translation (31),gvi_engDescr_129,mirror reflection,mirror reflection,"2, 2, 0, 0, 0","2, 2, 0, 0, 0"
Transformation-translation (31),gvi_engDescr_133,triangles face opposite directions,triangles face opposite directions,"4, 2, 1, 0, 0","4, 2, 1, 0, 0"
Transformation-translation (31),gvi_engDescr_114,Points of the triangle are facing different ways,points triangle facing different ways,"8, 3, 1, 0, 0","5, 2, 1, 0, 0"
Transformation-translation (31),gvi_engDescr_117,reflection not parallel,reflection parallel,"3, 1, 1, 1, 0","2, 2, 0, 0, 0"
Transformation-translation (31),gvi_engDescr_120,Points facing each other,points facing,"4, 1, 1, 0, 0","2, 1, 0, 0, 0"
Transformation-translation (31),gvi_engDescr_122,Not the same alignment,alignment,"4, 1, 1, 1, 0","1, 1, 0, 0, 0"
Transformation-translation (31),gvi_engDescr_126,one shape is flipped,one shape flipped,"4, 1, 0, 0, 1","3, 1, 0, 0, 1"
Transformation-translation (31),gvi_engDescr_131,direction,direction,"1, 1, 0, 0, 0","1, 1, 0, 0, 0"
Transformation-pointsymmetry (32),gvi_engDescr_106,the line facing the dot is not parallel to one another,line facing dot parallel one another,"11, 2, 1, 1, 1","6, 2, 0, 1, 1"
Transformation-pointsymmetry (32),gvi_engDescr_113,Triangle sides are not parallel,triangle sides parallel,"5, 1, 1, 1, 0","3, 2, 0, 0, 0"
Transformation-pointsymmetry (32),gvi_engDescr_119,same orientation,orientation,"2, 1, 1, 0, 0","1, 1, 0, 0, 0"
Transformation-pointsymmetry (32),gvi_engDescr_123,Flat side of second triangle not facing dot,flat side second triangle facing dot,"8, 3, 2, 1, 0","6, 3, 2, 0, 0"
Transformation-pointsymmetry (32),gvi_engDescr_128,triangles pointing same direction,triangles pointing direction,"4, 2, 1, 0, 0","3, 2, 0, 0, 0"
Transformation-pointsymmetry (32),gvi_engDescr_132,Shapes are parallel,shapes parallel,"3, 1, 1, 0, 0","2, 1, 0, 0, 0"
Transformation-pointsymmetry (32),oddOneOut_102,ball spacing,ball spacing,"2, 2, 0, 0, 0","2, 2, 0, 0, 0"
Transformation-pointsymmetry (32),gvi_engDescr_112,different orientation,different orientation,"2, 1, 1, 0, 0","2, 1, 1, 0, 0"
Transformation-pointsymmetry (32),gvi_engDescr_118,dot not between two parallel borders,dot two parallel borders,"6, 2, 1, 1, 1","4, 2, 1, 0, 1"
Transformation-pointsymmetry (32),gvi_engDescr_124,oddly spaced,oddly spaced,"2, 0, 0, 1, 0","2, 0, 0, 1, 0"
Transformation-pointsymmetry (32),gvi_engDescr_127,Dot not between to sides,dot sides,"5, 1, 0, 1, 0","2, 2, 0, 0, 0"
Transformation-pointsymmetry (32),gvi_engDescr_130,points of triangles facing same direction,points triangles facing direction,"6, 3, 1, 0, 0","4, 3, 0, 0, 0"
Transformation-pointsymmetry (32),oddOneOut_104,different orientation,different orientation,"2, 1, 1, 0, 0","2, 1, 1, 0, 0"
Transformation-pointsymmetry (32),gvi_engDescr_111,triangles are not reflecting over dot,triangles reflecting dot,"6, 2, 0, 1, 0","3, 2, 0, 0, 0"
Transformation-pointsymmetry (32),gvi_engDescr_115,Asymmetric,asymmetric,"1, 0, 1, 0, 0","1, 1, 0, 0, 0"
Transformation-pointsymmetry (32),gvi_engDescr_116,others flipped over dot,others flipped dot,"4, 2, 0, 0, 0","3, 1, 0, 0, 0"
Transformation-pointsymmetry (32),gvi_engDescr_121,Shapes not in opposite directions,shapes opposite directions,"5, 2, 1, 1, 0","3, 2, 1, 0, 0"
Transformation-pointsymmetry (32),gvi_engDescr_125,two triangles are in the same direction,two triangles direction,"7, 2, 1, 0, 1","3, 2, 0, 0, 1"
Transformation-pointsymmetry (32),gvi_engDescr_129,same shape,shape,"2, 1, 1, 0, 0","1, 1, 0, 0, 0"
Transformation-pointsymmetry (32),gvi_engDescr_133,circle is not between parallel lines,circle parallel lines,"6, 2, 1, 1, 0","3, 3, 0, 0, 0"
Transformation-pointsymmetry (32),gvi_engDescr_108,Triangles are not reflection of the other,triangles reflection,"7, 2, 1, 1, 0","2, 2, 0, 0, 0"
Transformation-pointsymmetry (32),gvi_engDescr_114,The points are going the same way. There longest flat side is facing each other,points going way longest flat side facing,"15, 3, 4, 0, 0","7, 3, 2, 0, 0"
Transformation-pointsymmetry (32),gvi_engDescr_117,parallel not reflection,parallel reflection,"3, 0, 0, 2, 0","2, 1, 1, 0, 0"
Transformation-pointsymmetry (32),gvi_engDescr_120,Point of triangle is toward dot,point triangle toward dot,"6, 3, 0, 0, 0","4, 3, 0, 0, 0"
Transformation-pointsymmetry (32),gvi_engDescr_122,does not go together like a puzzle,go together like puzzle,"7, 1, 0, 2, 0","4, 1, 0, 1, 0"
Transformation-pointsymmetry (32),gvi_engDescr_126,"dot is aligned at point, not side",dot aligned point side,"7, 2, 0, 1, 0","4, 2, 1, 0, 0"
Transformation-pointsymmetry (32),gvi_engDescr_131,direction of triangle,direction triangle,"3, 2, 0, 0, 0","2, 2, 0, 0, 0"
Transformation-axialsymmetry-horizontal (33),gvi_engDescr_113,Triangles are parallel instead of a mirror image.,triangles parallel instead mirror image,"8, 3, 1, 1, 0","5, 2, 1, 1, 0"
Transformation-axialsymmetry-horizontal (33),gvi_engDescr_119,shapes do not mirror each other,shapes mirror,"6, 1, 1, 1, 0","2, 2, 0, 0, 0"
Transformation-axialsymmetry-horizontal (33),gvi_engDescr_123,Shapes not reflected,shapes reflected,"3, 0, 0, 1, 0","2, 1, 0, 0, 0"
Transformation-axialsymmetry-horizontal (33),gvi_engDescr_128,angle of triangles,angle triangles,"3, 2, 0, 0, 0","2, 2, 0, 0, 0"
Transformation-axialsymmetry-horizontal (33),gvi_engDescr_132,Not symmetric,symmetric,"2, 0, 1, 1, 0","1, 1, 0, 0, 0"
Transformation-axialsymmetry-horizontal (33),gvi_engDescr_112,not symmetrical,symmetrical,"2, 0, 1, 1, 0","1, 0, 1, 0, 0"
Transformation-axialsymmetry-horizontal (33),gvi_engDescr_118,shapes not mirror-flipped,shapes mirrorflipped,"3, 1, 1, 1, 0","2, 1, 0, 0, 0"
Transformation-axialsymmetry-horizontal (33),gvi_engDescr_124,does not point to each other or straight,point straight,"8, 0, 2, 1, 0","2, 1, 0, 0, 0"
Transformation-axialsymmetry-horizontal (33),gvi_engDescr_127,Not a reflection over the line,reflection line,"6, 2, 0, 1, 0","2, 2, 0, 0, 0"
Transformation-axialsymmetry-horizontal (33),gvi_engDescr_130,asymmetrical,asymmetrical,"1, 0, 1, 0, 0","1, 0, 1, 0, 0"
Transformation-axialsymmetry-horizontal (33),oddOneOut_104,same orientation,orientation,"2, 1, 1, 0, 0","1, 1, 0, 0, 0"
Transformation-axialsymmetry-horizontal (33),gvi_engDescr_111,triangles are not mirrored,triangles mirrored,"4, 1, 0, 1, 0","2, 1, 0, 0, 0"
Transformation-axialsymmetry-horizontal (33),gvi_engDescr_115,Asymmetric,asymmetric,"1, 0, 1, 0, 0","1, 1, 0, 0, 0"
Transformation-axialsymmetry-horizontal (33),gvi_engDescr_116,not symmetrical over line,symmetrical line,"4, 1, 1, 1, 0","2, 1, 1, 0, 0"
Transformation-axialsymmetry-horizontal (33),gvi_engDescr_121,not mirrored,mirrored,"2, 0, 0, 1, 0","1, 0, 0, 0, 0"
Transformation-axialsymmetry-horizontal (33),gvi_engDescr_125,not symmetric,symmetric,"2, 0, 1, 1, 0","1, 1, 0, 0, 0"
Transformation-axialsymmetry-horizontal (33),gvi_engDescr_129,mirror reflection,mirror reflection,"2, 2, 0, 0, 0","2, 2, 0, 0, 0"
Transformation-axialsymmetry-horizontal (33),gvi_engDescr_133,only triangles facing upward,triangles facing upward,"4, 0, 0, 2, 0","3, 1, 1, 0, 0"
Transformation-axialsymmetry-horizontal (33),oddOneOut_101_test8,not lined up,lined,"3, 0, 0, 2, 0","1, 0, 0, 0, 0"
Transformation-axialsymmetry-horizontal (33),gvi_engDescr_114,Triangles are facing the same way instead of having the points facing each other,triangles facing way instead points facing,"14, 3, 2, 1, 0","6, 3, 0, 1, 0"
Transformation-axialsymmetry-horizontal (33),gvi_engDescr_117,parallel not reflection,parallel reflection,"3, 0, 0, 2, 0","2, 1, 1, 0, 0"
Transformation-axialsymmetry-horizontal (33),gvi_engDescr_120,angled different,angled different,"2, 0, 1, 0, 0","2, 0, 1, 0, 0"
Transformation-axialsymmetry-horizontal (33),gvi_engDescr_122,Not mirror image,mirror image,"3, 1, 1, 1, 0","2, 2, 0, 0, 0"
Transformation-axialsymmetry-horizontal (33),gvi_engDescr_126,not symmetrical flip over line,symmetrical flip line,"5, 2, 1, 1, 0","3, 2, 1, 0, 0"
Transformation-axialsymmetry-horizontal (33),gvi_engDescr_131,not symmetric,symmetric,"2, 0, 1, 1, 0","1, 1, 0, 0, 0"
Transformation-rotation (34),gvi_engDescr_113,Triangles face opposite directions,triangles face opposite directions,"4, 2, 1, 0, 0","4, 2, 1, 0, 0"
Transformation-rotation (34),gvi_engDescr_119,wrong orientation of rotation,wrong orientation rotation,"4, 2, 1, 0, 0","3, 2, 1, 0, 0"
Transformation-rotation (34),gvi_engDescr_123,Shapes not pointing the same direction,shapes pointing direction,"6, 1, 1, 1, 0","3, 2, 0, 0, 0"
Transformation-rotation (34),gvi_engDescr_128,different shape,different shape,"2, 1, 1, 0, 0","2, 1, 1, 0, 0"
Transformation-rotation (34),gvi_engDescr_132,Tips not alligned with line,tips alligned line,"5, 1, 0, 1, 0","3, 2, 0, 0, 0"
Transformation-rotation (34),gvi_engDescr_112,different orientation,different orientation,"2, 1, 1, 0, 0","2, 1, 1, 0, 0"
Transformation-rotation (34),gvi_engDescr_118,"turned outward, not inward",turned outward inward,"4, 0, 0, 2, 0","3, 1, 0, 1, 0"
Transformation-rotation (34),gvi_engDescr_124,I know it is wrong now,know wrong,"6, 0, 1, 1, 0","2, 0, 1, 0, 0"
Transformation-rotation (34),gvi_engDescr_127,Not sure,sure,"2, 0, 1, 1, 0","1, 1, 0, 0, 0"
Transformation-rotation (34),gvi_engDescr_130,unsure,unsure,"1, 1, 0, 0, 0","1, 1, 0, 0, 0"
Transformation-rotation (34),gvi_engDescr_115,Asymmetric,asymmetric,"1, 0, 1, 0, 0","1, 1, 0, 0, 0"
Transformation-rotation (34),gvi_engDescr_116,the other shapes face in towards the dot,shapes face towards dot,"8, 3, 1, 0, 0","4, 2, 0, 0, 0"
Transformation-rotation (34),gvi_engDescr_121,Similar shapes with different angles on the line,similar shapes different angles line,"8, 3, 2, 0, 0","5, 3, 2, 0, 0"
Transformation-rotation (34),gvi_engDescr_125,two triangles are not towards the same point,two triangles towards point,"8, 2, 1, 1, 1","4, 3, 0, 0, 1"
Transformation-rotation (34),gvi_engDescr_129,not sure,sure,"2, 0, 1, 1, 0","1, 1, 0, 0, 0"
Transformation-rotation (34),gvi_engDescr_133,only set that is mirror image,set mirror image,"6, 2, 1, 1, 0","3, 2, 0, 0, 0"
Transformation-rotation (34),gvi_engDescr_108,Orientation of shape flipped,orientation shape flipped,"4, 2, 0, 0, 0","3, 2, 0, 0, 0"
Transformation-rotation (34),gvi_engDescr_114,The triangles are facing different ways on the line,triangles facing different ways line,"9, 3, 1, 0, 0","5, 3, 1, 0, 0"
Transformation-rotation (34),gvi_engDescr_117,reflection not parallel,reflection parallel,"3, 1, 1, 1, 0","2, 2, 0, 0, 0"
Transformation-rotation (34),gvi_engDescr_120,Triangles are placed differently,triangles placed differently,"4, 1, 0, 1, 0","3, 1, 0, 1, 0"
Transformation-rotation (34),gvi_engDescr_122,Not sure,sure,"2, 0, 1, 1, 0","1, 1, 0, 0, 0"
Transformation-rotation (34),gvi_engDescr_126,shape not symmetrical over line,shape symmetrical line,"5, 2, 1, 1, 0","3, 2, 1, 0, 0"
Transformation-rotation (34),gvi_engDescr_131,direction,direction,"1, 1, 0, 0, 0","1, 1, 0, 0, 0"
Transformation-axialsymmetry-mixed (35),gvi_engDescr_113,"Triangles are parallel, not a mirror image",triangles parallel mirror image,"7, 3, 0, 2, 0","4, 3, 0, 0, 0"
Transformation-axialsymmetry-mixed (35),gvi_engDescr_119,shapes not flipped,shapes flipped,"3, 1, 0, 1, 0","2, 1, 0, 0, 0"
Transformation-axialsymmetry-mixed (35),gvi_engDescr_123,Shapes not reflected,shapes reflected,"3, 0, 0, 1, 0","2, 1, 0, 0, 0"
Transformation-axialsymmetry-mixed (35),gvi_engDescr_128,rotation of triangle,rotation triangle,"3, 2, 0, 0, 0","2, 2, 0, 0, 0"
Transformation-axialsymmetry-mixed (35),gvi_engDescr_132,Not symmetrical,symmetrical,"2, 0, 1, 1, 0","1, 0, 1, 0, 0"
Transformation-axialsymmetry-mixed (35),,two triangles - next one's slightly left mirror isoscles,two triangles next ones slightly left mirror isoscles,"9, 4, 2, 1, 1","8, 4, 0, 1, 1"
Transformation-axialsymmetry-mixed (35),gvi_engDescr_112,not symmetric,symmetric,"2, 0, 1, 1, 0","1, 1, 0, 0, 0"
Transformation-axialsymmetry-mixed (35),gvi_engDescr_118,shapes are not mirror flipped,shapes mirror flipped,"5, 1, 0, 2, 0","3, 2, 0, 0, 0"
Transformation-axialsymmetry-mixed (35),gvi_engDescr_124,tilted more normal than the others,tilted normal others,"6, 1, 1, 1, 0","3, 1, 1, 0, 0"
Transformation-axialsymmetry-mixed (35),gvi_engDescr_127,Not a reflection over the line,reflection line,"6, 2, 0, 1, 0","2, 2, 0, 0, 0"
Transformation-axialsymmetry-mixed (35),gvi_engDescr_130,asymmetrical,asymmetrical,"1, 0, 1, 0, 0","1, 0, 1, 0, 0"
Transformation-axialsymmetry-mixed (35),gvi_engDescr_115,Asymmetric,asymmetric,"1, 0, 1, 0, 0","1, 1, 0, 0, 0"
Transformation-axialsymmetry-mixed (35),gvi_engDescr_116,other shapes are flipped over line,shapes flipped line,"6, 2, 1, 0, 0","3, 2, 0, 0, 0"
Transformation-axialsymmetry-mixed (35),gvi_engDescr_121,does not reflect the shape,reflect shape,"5, 1, 0, 1, 0","2, 2, 0, 0, 0"
Transformation-axialsymmetry-mixed (35),gvi_engDescr_125,not symmetric,symmetric,"2, 0, 1, 1, 0","1, 1, 0, 0, 0"
Transformation-axialsymmetry-mixed (35),gvi_engDescr_129,mirror reflected,mirror reflected,"2, 1, 0, 0, 0","2, 1, 0, 0, 0"
Transformation-axialsymmetry-mixed (35),gvi_engDescr_133,only set that is not mirror image,set mirror image,"7, 2, 1, 2, 0","3, 2, 0, 0, 0"
Transformation-axialsymmetry-mixed (35),oddOneOut_101_test8,larger triangle,larger triangle,"2, 1, 1, 0, 0","2, 1, 1, 0, 0"
Transformation-axialsymmetry-mixed (35),gvi_engDescr_109,"do not ""flip"" over the line",flip line,"6, 2, 0, 1, 0","2, 2, 0, 0, 0"
Transformation-axialsymmetry-mixed (35),gvi_engDescr_114,Triangles are not facing each other,triangles facing,"6, 1, 1, 1, 0","2, 1, 0, 0, 0"
Transformation-axialsymmetry-mixed (35),gvi_engDescr_117,parallel not reflection,parallel reflection,"3, 0, 0, 2, 0","2, 1, 1, 0, 0"
Transformation-axialsymmetry-mixed (35),gvi_engDescr_120,The flat part is not toward the inside,flat part toward inside,"8, 2, 1, 1, 0","4, 1, 1, 0, 0"
Transformation-axialsymmetry-mixed (35),gvi_engDescr_122,Not a mirror image,mirror image,"4, 2, 0, 1, 0","2, 2, 0, 0, 0"
Transformation-axialsymmetry-mixed (35),gvi_engDescr_126,not symmetrical flip,symmetrical flip,"3, 1, 1, 1, 0","2, 1, 1, 0, 0"
Transformation-axialsymmetry-mixed (35),gvi_engDescr_131,not symmetric,symmetric,"2, 0, 1, 1, 0","1, 1, 0, 0, 0"
Transformation-homothety (36),oddOneOut_103,different orientation of two triangles in one picture,different orientation two triangles one picture,"8, 3, 1, 0, 2","6, 3, 1, 0, 2"
Transformation-homothety (36),gvi_engDescr_113,Triangles are not parallel,triangles parallel,"4, 1, 1, 1, 0","2, 1, 0, 0, 0"
Transformation-homothety (36),gvi_engDescr_119,flipped shapes,flipped shapes,"2, 1, 0, 0, 0","2, 1, 0, 0, 0"
Transformation-homothety (36),gvi_engDescr_123,Triangles in different orientation,triangles different orientation,"4, 2, 1, 0, 0","3, 2, 1, 0, 0"
Transformation-homothety (36),gvi_engDescr_128,Different placement of 2 triangles,different placement 2 triangles,"5, 2, 1, 0, 1","4, 2, 1, 0, 1"
Transformation-homothety (36),gvi_engDescr_132,Facing different directions,facing different directions,"3, 1, 1, 0, 0","3, 1, 1, 0, 0"
Transformation-homothety (36),,triangles -,triangles,"2, 1, 0, 0, 0","1, 1, 0, 0, 0"
Transformation-homothety (36),oddOneOut_102,different direction,different direction,"2, 1, 1, 0, 0","2, 1, 1, 0, 0"
Transformation-homothety (36),oddOneOut_101,not translation,translation,"2, 1, 0, 1, 0","1, 1, 0, 0, 0"
Transformation-homothety (36),gvi_engDescr_112,different orientation,different orientation,"2, 1, 1, 0, 0","2, 1, 1, 0, 0"
Transformation-homothety (36),gvi_engDescr_118,two shapes not oriented in the same direction,two shapes oriented direction,"8, 2, 1, 1, 1","4, 2, 0, 0, 1"
Transformation-homothety (36),gvi_engDescr_124,not placed as the others are,placed others,"6, 1, 0, 1, 0","2, 1, 0, 0, 0"
Transformation-homothety (36),gvi_engDescr_127,Shapes facing different directions,shapes facing different directions,"4, 2, 1, 0, 0","4, 2, 1, 0, 0"
Transformation-homothety (36),gvi_engDescr_130,triangles are facing eachother not side to side,triangles facing eachother side side,"8, 1, 0, 2, 0","5, 3, 1, 0, 0"
Transformation-homothety (36),gvi_engDescr_115,Asymmetric,asymmetric,"1, 0, 1, 0, 0","1, 1, 0, 0, 0"
Transformation-homothety (36),gvi_engDescr_116,smaller facing a different direction than other ones,smaller facing different direction ones,"8, 2, 3, 0, 0","5, 2, 2, 0, 0"
Transformation-homothety (36),gvi_engDescr_121,Shapes not in the same direction,shapes direction,"6, 2, 1, 1, 0","2, 2, 0, 0, 0"
Transformation-homothety (36),gvi_engDescr_125,not similar shapes,similar shapes,"3, 1, 1, 1, 0","2, 1, 1, 0, 0"
Transformation-homothety (36),gvi_engDescr_129,opposite of each other,opposite,"4, 1, 1, 0, 0","1, 1, 0, 0, 0"
Transformation-homothety (36),gvi_engDescr_133,triangles oriented by parallel lines,triangles oriented parallel lines,"5, 2, 1, 0, 0","4, 2, 1, 0, 0"
Transformation-homothety (36),gvi_engDescr_114,Points are pointing at each other. are not pointing the same way,points pointing pointing way,"12, 2, 2, 1, 0","4, 2, 0, 0, 0"
Transformation-homothety (36),gvi_engDescr_117,reflection not parallel,reflection parallel,"3, 1, 1, 1, 0","2, 2, 0, 0, 0"
Transformation-homothety (36),gvi_engDescr_120,Points facing each other,points facing,"4, 1, 1, 0, 0","2, 1, 0, 0, 0"
Transformation-homothety (36),gvi_engDescr_122,Alignment of shapes is different,alignment shapes different,"5, 2, 1, 0, 0","3, 1, 2, 0, 0"
Transformation-homothety (36),gvi_engDescr_126,one triangle is flipped,one triangle flipped,"4, 1, 0, 0, 1","3, 1, 0, 0, 1"
Transformation-homothety (36),gvi_engDescr_131,direction,direction,"1, 1, 0, 0, 0","1, 1, 0, 0, 0"
Geometry-Parallels-1- (37),gvi_engDescr_113,Lines are not parallel,lines parallel,"4, 1, 1, 1, 0","2, 2, 0, 0, 0"
Geometry-Parallels-1- (37),gvi_engDescr_119,lines not parallel,lines parallel,"3, 1, 0, 1, 0","2, 2, 0, 0, 0"
Geometry-Parallels-1- (37),gvi_engDescr_123,Lines not parallel,lines parallel,"3, 1, 0, 1, 0","2, 2, 0, 0, 0"
Geometry-Parallels-1- (37),gvi_engDescr_128,lines not parallel,lines parallel,"3, 1, 0, 1, 0","2, 2, 0, 0, 0"
Geometry-Parallels-1- (37),gvi_engDescr_132,Not parallel lines,parallel lines,"3, 1, 1, 1, 0","2, 1, 1, 0, 0"
Geometry-Parallels-1- (37),oddOneOut_101,"not parallel, while the rest are",parallel rest,"6, 1, 0, 2, 0","2, 1, 0, 1, 0"
Geometry-Parallels-1- (37),gvi_engDescr_112,not parallel,parallel,"2, 0, 0, 1, 0","1, 1, 0, 0, 0"
Geometry-Parallels-1- (37),gvi_engDescr_118,lines not parallel,lines parallel,"3, 1, 0, 1, 0","2, 2, 0, 0, 0"
Geometry-Parallels-1- (37),gvi_engDescr_124,are not as parallel,parallel,"4, 1, 0, 1, 0","1, 1, 0, 0, 0"
Geometry-Parallels-1- (37),gvi_engDescr_127,Lines not parallel,lines parallel,"3, 1, 0, 1, 0","2, 2, 0, 0, 0"
Geometry-Parallels-1- (37),gvi_engDescr_130,not parallel,parallel,"2, 0, 0, 1, 0","1, 1, 0, 0, 0"
Geometry-Parallels-1- (37),gvi_engDescr_115,Non-parallel,nonparallel,"1, 0, 1, 0, 0","1, 1, 0, 0, 0"
Geometry-Parallels-1- (37),gvi_engDescr_116,not parallel,parallel,"2, 0, 0, 1, 0","1, 1, 0, 0, 0"
Geometry-Parallels-1- (37),gvi_engDescr_121,Lines not parallel,lines parallel,"3, 1, 0, 1, 0","2, 2, 0, 0, 0"
Geometry-Parallels-1- (37),gvi_engDescr_125,not parallel,parallel,"2, 0, 0, 1, 0","1, 1, 0, 0, 0"
Geometry-Parallels-1- (37),gvi_engDescr_129,not parallel,parallel,"2, 0, 0, 1, 0","1, 1, 0, 0, 0"
Geometry-Parallels-1- (37),gvi_engDescr_133,"not parallel, like others",parallel like others,"4, 1, 0, 2, 0","3, 2, 0, 0, 0"
Geometry-Parallels-1- (37),gvi_engDescr_114,Not perpendicular lines. They will eventually meet if they kept going,perpendicular lines eventually meet kept going,"11, 1, 1, 2, 0","6, 1, 1, 1, 0"
Geometry-Parallels-1- (37),gvi_engDescr_117,random not parallel,random parallel,"3, 1, 0, 1, 0","2, 2, 0, 0, 0"
Geometry-Parallels-1- (37),gvi_engDescr_120,Not parellel,parellel,"2, 0, 0, 1, 0","1, 1, 0, 0, 0"
Geometry-Parallels-1- (37),gvi_engDescr_122,Only non-parallel set of lines,nonparallel set lines,"5, 2, 1, 1, 0","3, 1, 0, 1, 0"
Geometry-Parallels-1- (37),gvi_engDescr_126,lines not symmetrical,lines symmetrical,"3, 1, 1, 1, 0","2, 1, 1, 0, 0"
Geometry-Parallels-1- (37),gvi_engDescr_131,not parallel,parallel,"2, 0, 0, 1, 0","1, 1, 0, 0, 0"
Geometry-Chirality-1- (38),gvi_engDescr_113,Circle on opposite side of black line,circle opposite side black line,"7, 3, 2, 0, 0","5, 3, 2, 0, 0"
